season,player_name,position,height,weight,age,forty,bench,vertical,injury,injury_index,position_index,prev_knee,prev_ankle,prev_hamstring,prev_shoulder,prev_foot,prev_concussion,prev_groin,prev_back,prev_calf,prev_hip,prev_neck,prev_toe,prev_quadricep,prev_elbow,prev_hand,prev_rib,prev_wrist,prev_thumb,prev_abdomen,prev_head,prev_finger,prev_achilles,prev_shin,prev_pectoral,prev_forearm,prev_heel,prev_biceps,prev_fibula
2013,Kenbrell Thompkins,WR,73.0,195.0,25.0,4.54,8.0,33.5,hip,9,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Kenbrell Thompkins,WR,73.0,195.0,25.0,4.54,8.0,33.5,hip,9,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kenbrell Thompkins,WR,73.0,195.0,27.0,4.54,8.0,33.5,quadricep,12,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Kendall Hunter,RB,67.0,199.0,22.0,4.46,24.0,35.0,ankle,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kendall Reyes,DE,76.0,300.0,22.0,4.82,36.0,34.5,quadricep,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Kendall Reyes,DE,76.0,300.0,23.0,4.82,36.0,34.5,ankle,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Kendall Reyes,DE,76.0,300.0,23.0,4.82,36.0,34.5,ankle,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Kendrick Bourne,WR,73.0,203.0,26.0,4.68,9.0,34.0,shoulder,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Kendrick Bourne,WR,73.0,203.0,27.0,4.68,9.0,34.0,toe,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Kendrick Bourne,WR,73.0,203.0,29.0,4.68,9.0,34.0,knee,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Kendrick Bourne,WR,73.0,203.0,29.0,4.68,9.0,34.0,knee,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Kenjon Barner,RB,69.0,190.0,24.0,4.52,20.0,35.5,foot,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Kenjon Barner,RB,69.0,190.0,24.0,4.52,20.0,35.5,foot,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Kenjon Barner,RB,69.0,190.0,24.0,4.52,20.0,35.5,foot,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Kenjon Barner,RB,69.0,190.0,24.0,4.52,20.0,35.5,foot,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Kenjon Barner,RB,69.0,190.0,24.0,4.52,20.0,35.5,foot,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kenjon Barner,RB,69.0,195.0,26.0,4.52,20.0,35.5,ankle,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kenjon Barner,RB,69.0,195.0,29.0,4.52,20.0,35.5,knee,0,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Kenjon Barner,RB,69.0,195.0,30.0,4.52,20.0,35.5,concussion,5,3,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Kenjon Barner,RB,69.0,195.0,30.0,4.52,20.0,35.5,knee,0,3,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kenneth Dixon,RB,70.0,212.0,22.0,4.56,18.0,37.5,knee,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kenneth Dixon,RB,70.0,212.0,22.0,4.56,18.0,37.5,knee,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kenneth Dixon,RB,70.0,212.0,22.0,4.56,18.0,37.5,knee,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kenneth Dixon,RB,70.0,212.0,22.0,4.56,18.0,37.5,knee,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kenneth Dixon,RB,70.0,212.0,22.0,4.56,18.0,37.5,knee,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kenneth Dixon,RB,70.0,212.0,24.0,4.56,18.0,37.5,knee,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Kenneth Murray,LB,74.0,234.0,22.0,4.52,21.0,38.0,ankle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Kenneth Murray,LB,74.0,234.0,24.0,4.52,21.0,38.0,shoulder,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Kenneth Murray,LB,74.0,234.0,24.0,4.52,21.0,38.0,shoulder,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Kenneth Murray,LB,74.0,234.0,24.0,4.52,21.0,38.0,shoulder,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Kenny Britt,WR,75.0,218.0,20.0,4.47,23.0,37.0,back,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Kenny Britt,WR,75.0,215.0,21.0,4.47,23.0,37.0,hamstring,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Kenny Britt,WR,75.0,215.0,21.0,4.47,23.0,37.0,hamstring,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Kenny Britt,WR,75.0,215.0,21.0,4.47,23.0,37.0,hamstring,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Kenny Britt,WR,75.0,215.0,21.0,4.47,23.0,37.0,hamstring,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,knee,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,ankle,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,ankle,1,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,ankle,1,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,knee,0,0,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,knee,0,0,2,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,knee,0,0,3,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,knee,0,0,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,knee,0,0,5,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,knee,0,0,6,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,knee,0,0,7,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,knee,0,0,8,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Kenny Britt,WR,75.0,215.0,23.0,4.47,23.0,37.0,knee,0,0,9,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Kenny Britt,WR,75.0,223.0,24.0,4.47,23.0,37.0,neck,10,0,10,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Kenny Britt,WR,75.0,223.0,24.0,4.47,23.0,37.0,neck,10,0,10,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kenny Britt,WR,75.0,223.0,27.0,4.47,23.0,37.0,shoulder,3,0,10,3,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kenny Golladay,WR,76.0,213.0,23.0,4.5,18.0,35.5,ankle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kenny Golladay,WR,76.0,213.0,23.0,4.5,18.0,35.5,hamstring,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kenny Golladay,WR,76.0,213.0,23.0,4.5,18.0,35.5,hamstring,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kenny Golladay,WR,76.0,213.0,23.0,4.5,18.0,35.5,hamstring,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kenny Golladay,WR,76.0,213.0,23.0,4.5,18.0,35.5,hamstring,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kenny Golladay,WR,76.0,213.0,23.0,4.5,18.0,35.5,hamstring,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kenny Golladay,WR,76.0,213.0,23.0,4.5,18.0,35.5,hamstring,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenny Golladay,WR,76.0,213.0,26.0,4.5,18.0,35.5,hamstring,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenny Golladay,WR,76.0,213.0,26.0,4.5,18.0,35.5,hamstring,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenny Golladay,WR,76.0,213.0,26.0,4.5,18.0,35.5,hamstring,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenny Golladay,WR,76.0,213.0,26.0,4.5,18.0,35.5,hip,9,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenny Golladay,WR,76.0,213.0,26.0,4.5,18.0,35.5,hip,9,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenny Golladay,WR,76.0,213.0,26.0,4.5,18.0,35.5,hip,9,0,0,1,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenny Golladay,WR,76.0,213.0,26.0,4.5,18.0,35.5,hip,9,0,0,1,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenny Golladay,WR,76.0,213.0,26.0,4.5,18.0,35.5,hip,9,0,0,1,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenny Golladay,WR,76.0,213.0,26.0,4.5,18.0,35.5,hip,9,0,0,1,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenny Golladay,WR,76.0,213.0,26.0,4.5,18.0,35.5,hip,9,0,0,1,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenny Golladay,WR,76.0,213.0,26.0,4.5,18.0,35.5,hip,9,0,0,1,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenny Golladay,WR,76.0,213.0,26.0,4.5,18.0,35.5,hip,9,0,0,1,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Kenny Golladay,WR,76.0,213.0,27.0,4.5,18.0,35.5,hip,9,0,0,1,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Kenny Golladay,WR,76.0,213.0,27.0,4.5,18.0,35.5,knee,0,0,0,1,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Kenny Golladay,WR,76.0,213.0,27.0,4.5,18.0,35.5,knee,0,0,1,1,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Kenny Golladay,WR,76.0,213.0,27.0,4.5,18.0,35.5,knee,0,0,2,1,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Kenny Golladay,WR,76.0,213.0,27.0,4.5,18.0,35.5,knee,0,0,3,1,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Kenny Golladay,WR,76.0,213.0,27.0,4.5,18.0,35.5,rib,15,0,4,1,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Kenny Golladay,WR,76.0,213.0,28.0,4.5,18.0,35.5,knee,0,0,4,1,9,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,Kenny Golladay,WR,76.0,213.0,28.0,4.5,18.0,35.5,knee,0,0,5,1,9,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,Kenny Golladay,WR,76.0,213.0,28.0,4.5,18.0,35.5,knee,0,0,6,1,9,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,Kenny Golladay,WR,76.0,213.0,28.0,4.5,18.0,35.5,knee,0,0,7,1,9,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,Kenny Golladay,WR,76.0,213.0,28.0,4.5,18.0,35.5,knee,0,0,8,1,9,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,Kenny Golladay,WR,76.0,213.0,28.0,4.5,18.0,35.5,hamstring,2,0,9,1,9,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,Kenny Stills,WR,72.0,194.0,22.0,4.38,16.0,33.5,quadricep,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Kenny Stills,WR,72.0,194.0,22.0,4.38,16.0,33.5,quadricep,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kenny Stills,WR,72.0,198.0,23.0,4.38,16.0,33.5,back,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kenny Stills,WR,72.0,198.0,23.0,4.38,16.0,33.5,ankle,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kenny Stills,WR,72.0,198.0,23.0,4.38,16.0,33.5,ankle,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kenny Stills,WR,72.0,195.0,24.0,4.38,16.0,33.5,calf,8,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kenny Stills,WR,72.0,195.0,24.0,4.38,16.0,33.5,calf,8,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kenny Stills,WR,72.0,195.0,24.0,4.38,16.0,33.5,calf,8,0,0,2,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kenny Stills,WR,73.0,196.0,25.0,4.38,16.0,33.5,hand,14,0,0,2,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kenny Stills,WR,73.0,196.0,25.0,4.38,16.0,33.5,back,7,0,0,2,0,0,0,0,0,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kenny Stills,WR,73.0,196.0,26.0,4.38,16.0,33.5,groin,6,0,0,2,0,0,0,0,0,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kenny Stills,WR,73.0,196.0,26.0,4.38,16.0,33.5,groin,6,0,0,2,0,0,0,0,1,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Kenny Stills,WR,73.0,202.0,27.0,4.38,16.0,33.5,hamstring,2,0,0,2,0,0,0,0,2,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Kenny Stills,WR,73.0,202.0,27.0,4.38,16.0,33.5,hamstring,2,0,0,2,1,0,0,0,2,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Kenny Stills,WR,73.0,202.0,27.0,4.38,16.0,33.5,knee,0,0,0,2,2,0,0,0,2,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Kenny Stills,WR,73.0,202.0,27.0,4.38,16.0,33.5,knee,0,0,1,2,2,0,0,0,2,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kenny Young,LB,73.0,235.0,23.0,4.6,23.0,36.0,knee,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Kenny Young,LB,73.0,235.0,26.0,4.6,23.0,36.0,concussion,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Kenny Young,LB,73.0,235.0,26.0,4.6,23.0,36.0,concussion,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Kenny Young,LB,73.0,235.0,26.0,4.6,23.0,36.0,concussion,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Kentrell Brothers,LB,73.0,242.0,26.0,4.89,19.0,28.5,wrist,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Kentrell Brothers,LB,73.0,242.0,26.0,4.89,19.0,28.5,hamstring,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,Kentrell Brothers,LB,73.0,242.0,26.0,4.89,19.0,28.5,hamstring,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,Kentrell Brothers,LB,73.0,242.0,26.0,4.89,19.0,28.5,hamstring,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,Kenyan Drake,RB,73.0,216.0,22.0,4.45,10.0,34.5,knee,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kenyan Drake,RB,73.0,216.0,22.0,4.45,10.0,34.5,knee,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kenyan Drake,RB,73.0,216.0,22.0,4.45,10.0,34.5,knee,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenyan Drake,RB,73.0,211.0,26.0,4.45,10.0,34.5,ankle,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenyan Drake,RB,73.0,211.0,26.0,4.45,10.0,34.5,ankle,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Kenyan Drake,RB,73.0,211.0,26.0,4.45,10.0,34.5,hip,9,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Kerry Meier,WR,74.0,220.0,24.0,4.62,13.0,35.0,groin,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Kerry Meier,WR,74.0,220.0,24.0,4.62,13.0,35.0,groin,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Kerry Meier,WR,74.0,220.0,24.0,4.62,13.0,35.0,groin,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kerwynn Williams,RB,68.0,198.0,26.0,4.48,17.0,35.0,quadricep,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kerwynn Williams,RB,68.0,198.0,26.0,4.48,17.0,35.0,quadricep,12,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Keshawn Martin,WR,71.0,194.0,25.0,4.42,13.0,39.5,hamstring,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Keshawn Martin,WR,71.0,194.0,25.0,4.42,13.0,39.5,hamstring,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Keshawn Martin,WR,71.0,194.0,25.0,4.42,13.0,39.5,hamstring,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Keshawn Martin,WR,71.0,194.0,25.0,4.42,13.0,39.5,hamstring,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Keshawn Martin,WR,71.0,194.0,25.0,4.42,13.0,39.5,hamstring,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Keshawn Martin,WR,71.0,194.0,25.0,4.42,13.0,39.5,hamstring,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kevin Minter,LB,72.0,246.0,26.0,4.81,25.0,33.0,elbow,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kevin Minter,LB,72.0,246.0,26.0,4.81,25.0,33.0,elbow,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kevin Minter,LB,72.0,246.0,26.0,4.81,25.0,33.0,elbow,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kevin Minter,LB,72.0,246.0,26.0,4.81,25.0,33.0,elbow,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kevin Minter,LB,72.0,246.0,26.0,4.81,25.0,33.0,hamstring,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Kevin Norwood,WR,74.0,199.0,24.0,4.48,8.0,33.0,ankle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kevin Pierre-Louis,LB,72.0,230.0,24.0,4.51,28.0,39.0,ankle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kevin Pierre-Louis,LB,72.0,230.0,24.0,4.51,28.0,39.0,ankle,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kevin Pierre-Louis,LB,72.0,230.0,24.0,4.51,28.0,39.0,hamstring,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kevin Pierre-Louis,LB,72.0,230.0,25.0,4.51,28.0,39.0,groin,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kevin Pierre-Louis,LB,72.0,230.0,25.0,4.51,28.0,39.0,quadricep,12,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
